_id,store_id,store_name,address,mailing_city,state,zip,municipality,corp_id,neighborhood,longitude,latitude,business_phone,alternate_phone,price_verification,fuel_dispenser,scale,timing,misc_inspection,oob,unit,shopping_center,new_municipality
1018084,32560,APRIA HEALTH CARE,612 BEATTY RD,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.752837897934,40.4506277161336,(412) 373-1603,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Monroeville
1018085,32561,ASSOCIATES IN OPTHALMOLOGY,9970 MOUNTAINVIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9544594293825,40.3412103919703,412-638-3356,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,West Mifflin
1018086,32562,PAT & BJ COINS,795 PINE VALLEY RD STE 1,PITTSBURGH,PA,15239,PLUM BORO,,,-79.7108861787776,40.4550460952441,724-325-7211,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Plum
1018087,32563,BOOK COUNTRY,3200 WALNUT ST,MCKEESPORT,PA,15132,MCKEESPORT,,,-79.8430557302728,40.3296539749448,(412) 678-2400,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,McKeesport
1018088,32564,INTERPARK LOT,401 GRANT ST,PITTSBURGH,PA,15219,DOWNTOWN,,Downtown (Central Business District),-79.9978988909687,40.4385196938187,412-261-1531 ,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,PITTSBURGH
1018089,32565,CRAZY 8,301 SOUTH HILLS VGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556569934286,40.3424534492837,412-835-4247,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,BETHEL PARK
1018090,32566,GARCIA JEWELERS INC,717 LIBERTY AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9992598132541,40.4428303372598,(412) 391-3775,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,STE 301,,Pittsburgh
1018091,32567,MONEY MART,6111 PENN AVE,PITTSBURGH,PA,15206,EAST LIBERTY,,East Liberty,-79.9230990043607,40.4611867514891,412-661-6681,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018092,32568,MONEY MART,142 LYSLE BLVD,MCKEESPORT,PA,15132,MCKEESPORT,,,-79.8670349433763,40.3509376948657,412-673-5908,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,McKeesport
1018093,32569,FOREVER GOLD INC,21 YOST BLVD ,PITTSBURGH,PA,15221,FOREST HILLS,,,-79.8473608864323,40.4140145722819,(412) 823-7750,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,STE 154,,Forest Hills
1018094,32570,MONEY MART,798 PENN AVE,PITTSBURGH,PA,15221,WILKINSBURG,,,-79.8821627766701,40.4426027615806,412-247-6669,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Wilkinsburg
1018095,32571,MONEY MART,7647 FRANKSTOWN AVE,PITTSBURGH,PA,15208,HOMEWOOD,,Homewood North,-79.8881502254126,40.4557699918818,412-731-2274,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018096,32572,SINCERELY YOGURT,4116 BROWNSVILLE RD,SOUTH PARK,PA,15129,SOUTH PARK,,,-80.0218039752851,40.2867606262852,412-714-4120,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,South Park
1018097,32573,BRENTWOOD GOLD EXCHANGE,2729 BROWNSVILLE RD,PITTSBURGH,PA,15227,BRENTWOOD,,,-79.9771254613122,40.3836492273677,412-882-5520,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,BRENTWOOD
1018098,32575,FODI JEWELERS,573 LINCOLN AVE,PITTSBURGH,PA,15202,BELLEVUE,,,-80.0580289858833,40.496654584417,412-766-1717,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Bellevue
1018099,32576,PARKHURST FOOD,625 ALPHA DR,PITTSBURGH,PA,15238,BLAWNOX,,,-79.8719869530746,40.5028167987853,412-767-2400,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ohara
1018100,32577,PARKHURST FOOD,6001 UNIVERSITY BLVD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.2157532135971,40.5197414025552,412-397-2490,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Moon
1018101,32578,FLIK ,1 BAYER DR,INDIANOLA,PA,15051,INDIANA TWP,,,-79.8569327067288,40.564617281939,(412) 767-2400,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Indiana
1018102,32579,AGUSTINI JEWELERS,1016 5TH AVE,EAST MC KEESPORT,PA,15035,E. MCKEESPORT,,,-79.8098834319155,40.3832738489717,412-824-8777,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,EAST MCKEESPORT
1018103,32580,LOWES,5775 BAPTIST RD,BETHEL PARK,PA,15102,BETHEL PARK,,,-80.0147316818965,40.3488894875768,(412) 212-2000,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Bethel Park      
1018104,32581,MENS WEARHOUSE,3911 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7771833622755,40.438036178443,(412) 380-1481,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Monroeville
1018105,32582,RITE AID,517 BEAVER ST,SEWICKLEY,PA,15143,SEWICKLEY,,,-80.1795966241757,40.5400890668218,(412) 741-9250,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Sewickley
1018106,32584,CARLY M FINE JEWELRY,415 BEAVER ST,SEWICKLEY,PA,15143,SEWICKLEY,,,-80.1812857661567,40.5411238272766,412-259-8772,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Sewickley
1018107,32586,LINCOLN BORO POLICE,45 ABES WAY,ELIZABETH,PA,15037,LIBERTY BORO,,,-79.8548994018337,40.3078728068991,412-589-1985,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,LINCOLN
1018108,32587,LIDS,3075 CLAIRTON RD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9430788084199,40.3383390529971,412-655-6080,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY III MALL,West Mifflin
1018109,32590,WILLIAM SONOMA,1500 WASHINGTON RD,PITTSBURGH,PA,15228,MT LEBANON,,,-80.0512907247903,40.3568839773469,(412) 341-3411,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,GALLERIA MALL,
1018110,32591,RITE AID,210 9TH ST,GLASSPORT,PA,15045,GLASSPORT,,,-79.8920848262984,40.3207500126566,(412) 673-5109,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Glassport
1018111,32592,GAME STOP,5889 FORBES AVE,PITTSBURGH,PA,15217,SQUIRREL HILL,,SQUIRREL HILL NORTH,-79.9196260752896,40.4382823676582,412-421-4410,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1018112,32593,LOWES,9051 ST SIMON WAY,PITTSBURGH,PA,15237,MCCANDLESS TWP,,,-80.0254997777655,40.5707024438339,(412) 536-2027,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,McCandless
1018113,32594,CITGO,2002 LINCOLN BLVD,ELIZABETH,PA,15037,ELIZABETH,,,-79.8748002384171,40.2789540019833,(412) 405-9788,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lincoln
1018114,32595,UNIVERSITY OF PGH (UPMC),130 N BELLEFIELD AVE,PITTSBURGH,PA,15213,OAKLAND,,,-79.9518580635888,40.4475863083766,412-624-3579,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018115,32598,MAENO JEWELERS,717 LIBERTY AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9992598132541,40.4428303372598,412-261-0994,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018116,32599,JOHN ANTHONY JEWELRY,717 LIBERTY AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9992598132541,40.4428303372598,412-261-0407,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,STE 315,,Pittsburgh
1018117,32600,GOLDSTOCK JEWELERS,717 LIBERTY AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9992598132541,40.4428303372598,412-281-1789,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018118,32601,GOLDSTOCK JEWELERS,715 LIBERTY AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9993229806025,40.4428063162387,412-281-0346,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018119,32603,MONEY MART,4653 CENTRE AVE,PITTSBURGH,PA,15213,EAST LIBERTY,,North Oakland,-79.9500930903305,40.4526151645467,412-683-2274,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1018120,32604,MEDRAD PARKHURST FOOD SERVICE,100 GLOBAL VIEW DR,WARRENDALE,PA,15086,MARSHALL TWP,,,-80.0967271230572,40.6544519681802,724-940-6870,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,MARSHALL
1018121,32605,MONEY MART,228 BROWNSVILLE RD,PITTSBURGH,PA,15210,MT OLIVER,,Mt. Oliver,-79.9877813429704,40.4152025148287,412-382-6669,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Mt. Oliver
1018122,32606,MONEY MART,621 E OHIO ST,PITTSBURGH,PA,15212,ALLEGHENY,,Allegheny West,-79.9984572153815,40.4536864313209,412-231-6639,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1018123,32607,GANDER MOUNTAIN,2400 MARKET PLACE BLVD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.1846808257426,40.4602199351499,412-494-9229,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Moon
1018124,32608,ALDI,3089 SUSSEX AVE,PITTSBURGH,PA,15226,BALDWIN,,,-80.0143609781951,40.3837273349107,(630) 879-8100,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Baldwin
1018125,32609,FAMILY DOLLAR,401 6TH ST,BRADDOCK,PA,15104,BRADDOCK,,,-79.8686745325513,40.4037592294107,(412) 271-0638,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Braddock              
1018126,32610,UPMC MY HEALTH CAFETERIA,600 GRANT ST 24 FLOOR,PITTSBURGH,PA,15219,UPTOWN,,,-79.9948560626431,40.4413629674267,(412) 454-8418,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,US STEEL TOWER,Pittsburgh
1018127,32611,PARKHURST FOOD SERVICE PGH STEELERS,3400 SOUTH WATER ST,PITTSBURGH,PA,15203,CARSON,,South Shore,-79.9570843898072,40.4219599352422,(412) 481-0164,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018128,32612,PARKHURST FOOD SERVICE PNC FIRSTSIDE CENTER,500 FIRST AVE,PITTSBURGH,PA,15219,DOWNTOWN,,,-79.9976023406639,40.4358722846132,(412) 768-3051,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1018129,32613,AQUA WORLD,8143 OHIO RIVER BLVD,PITTSBURGH,PA,15202,EMSWORTH,,,-80.0948338222314,40.5100521001388,(412) 732-9100,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Emsworth
1018130,32614,TRUVERS JEWELRY AND REPAIR,3287 W LIBERTY AVE,PITTSBURGH,PA,15216,DORMONT,,,-80.0419924787335,40.3889475125423,(412) 341-8788,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Dormont
1018131,32615,PARKHURST DINING SERVICE 13 FL,225 5TH AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-80.0011049865767,40.4411950201613,(412) 288-4295,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1018132,32616,PARKHURST DINING SERVICE ONE PNC 15 FL,249 5TH AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-80.0005561215261,40.4412085391936,(412) 762-3010,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018133,32617,THE GOLD DEPOSIT,590 PITTSBURGH MILLS CIR,TARENTUM,PA,15084,TARENTUM,,,-79.7978374839049,40.572955787166,917-982-6196,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FRAZER
1018134,32618,COMMUNITY GOLD JEWELERY BUYERS,590 PITTSBURGH MILLS CIR,TARENTUM,PA,15084,TARENTUM,,,-79.7978374839049,40.572955787166,(724) 524-0041,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Frazer
1018135,32619,GELMAN LOAN CO INC,6490 FRANKSTOWN AVE,PITTSBURGH,PA,15206,EAST LIBERTY,,East Liberty,-79.9141401825246,40.4603679733169,(412) 661-3818,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1018136,32620,7 ELEVEN,3955 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,North Oakland,-79.9550204548776,40.4429377253848,412-681-6108,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018137,32621,BO RICS,1968 GREENTREE RD,PITTSBURGH,PA,15220,GREENTREE,,,-80.066988154651,40.3951502199083,412-563-6360,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Scott
1018138,32622,SALLY BEAUTY SUPPLY,130 WALMART DR,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.8226735782844,40.3856389997945,(412) 823-2802,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Versailles
1018139,32623,FAMILY DOLLAR,355 LINCOLN HWY ,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.8212810761646,40.3844909092105,(412) 824-5733,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Versailles
1018140,32624,THE VITAMIN SHOPPE,4850 MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0066963376552,40.528577309693,412-364-3569,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ross
1018141,32625,RADIO SHACK,4960 ROUTE 8,ALLISON PARK,PA,15101,ALLISON PARK,,,-79.9466792558471,40.6026311042873,724-443-1260,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Hampton
1018142,32626,KING COLLECTIONS,355 LINCOLN HWY,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.8212810761646,40.3844909092105,412-829-4180,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,GREAT VALLEY SHOPPING  CENTER,NORTH VERSAILLES
1018143,32628,YUM FROZEN YOGURT,11978 PERRY HWY,WEXFORD,PA,15090,WEXFORD,,,-80.0584891881335,40.6327056252104,724-934-1000,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pine
1018144,32629,AVI FOOD SERVICES KEYSTONE SUMMIT CORP,3000 ERICSSON DR,WARRENDALE,PA,15086,RICHLAND TWP,,,-80.1018448417377,40.6584991599397,(724) 742-0222,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Marshall
1018145,32630,BO RICS,4885 MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0102040096799,40.5296879676682,412-364-3662,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Ross
1018146,32632,BO RICS,3747 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7871341339974,40.4371012080671,412-856-6644,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,MONROEVILLE
1018147,32633,BO RICS,212 YOST BLVD,PITTSBURGH,PA,15221,FOREST HILLS,,,-79.8541154072539,40.4150872677993,412-351-1076,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,BRADDOCK HILLS
1018148,32634,COST CUTTERS,2011 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,,-79.9773978876048,40.4314289346441,(412) 431-4545,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1018149,32635,RADIO SHACK,2060 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,South Side Flats,-79.9763149922227,40.4299979366891,412-381-8325,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018150,32636,FAMILY DOLLAR,2020 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,South Side Flats,-79.9768282004381,40.4300455251338,(412) 381-0500,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1018151,32637,RAINBOW KIDS,5937 PENN AVE,PITTSBURGH,PA,15206,EAST LIBERTY,,,-79.9253841376137,40.4618209256779,412-441-2866,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018152,32638,RAINBOW,6009 PENN AVE,PITTSBURGH,PA,15206,EAST LIBERTY,,,-79.9241555154683,40.4615598174886,412-361-6801,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1018153,32639,DAPEL JEWELERS,3766 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7864609322817,40.4355669195901,(412) 856-1380,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Monroeville
1018154,32640,NINJA ENTERTAINMENT,404 SMITHFIELD ST,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9993019939228,40.4388589029703,412-979-1515,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,PITTSBURGH
1018155,32641,CELL PHONES AND MORE,532 BROOKLINE BLVD,PITTSBURGH,PA,15226,BROOKLINE,,Brookline,-80.0227343005931,40.3954455517595,412-668-0256,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018156,32642,RADIO SHACK,347 FORBES AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9994535730299,40.4396896156253,412-562-0530,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1018157,32643,GIANT EAGLE,1671 BUTLER PLANK RD,GLENSHAW,PA,15116,GLENSHAW,,,-79.9649181902126,40.5375533887245,(412) 492-2730,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Shaler
1018158,32644,GIANT EAGLE,254 YOST BLVD,PITTSBURGH,PA,15221,BRADDOCK HILLS,,,-79.8552950966013,40.4144991252022,(412) 271-3505,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Braddock Hills
1018159,32645,BRADLEYS BOOK OUTLET,3075 CLAIRTON RD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9430788084199,40.3383390529971,412-655-1118,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY III MALL,West Mifflin
1018160,32646,M & R JEWELERS,3075 CLAIRTON RD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9430788084199,40.3383390529971,412-653-5555,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY III MALL,WEST MIFFLIN
1018161,32647,ORIENTAL MARKET,7300 OLD MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0043742234188,40.5199212543394,(412) 548-3648,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Ross
1018162,32650,GOODWILL OUTLET,294 LINCOLN HWY,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.8269251899254,40.3860052368917,(412) 816-1420,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1018163,32651,BRADLEYS BOOK STORE,1948 GREENTREE RD,PITTSBURGH,PA,15220,GREENTREE,,,-80.0671645023317,40.3958381155288,412-561-0520,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,SCOTT
1018164,32652,LACOSTE,1000 ROSS PARK MALL DR,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0084717589547,40.5429007992299,(412) 367-8725,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ROSS PARK MALL,Ross
1018165,32654,L J MARKS JEWELERS,650 WASHINGTON RD,PITTSBURGH,PA,15228,MT LEBANON,,,-80.0447101021648,40.3813455461455,(412) 561-2930,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Mt. Lebanon
1018166,32655,412 EXCHANGE,3120 5TH AVE,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,,,412-672-2274,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,NORTH VERSAILLES
1018167,32656,AMERICAN HOME PATIENT,602 PARKWAY VIEW DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1304848787997,40.4351717968028,412-788-1516,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Robinson
1018168,32657,DEES CAKE AND CANDY SUPPLY,4231 STEUBENVILLE PIKE,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.0898640753653,40.4393688838526,(412) 922-3337,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Robinson
1018169,32658,HALLMARK,2000 VILLAGE RUN RD,WEXFORD,PA,15090,WEXFORD,,,-80.0563657263239,40.6333428249501,724-935-5410,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pine
1018170,32659,CINNAMON ROASTED ALMOND CO,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,724-601-1920,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1018171,32661,ROSSI MARKET,64 FOREST GROVE RD,CORAOPOLIS,PA,15108,CORAOPOLIS,,,-80.1307511785322,40.4811893061251,(412) 859-3333,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Moon
1018172,32662,THREE RIVERS CANDY,590 PITTSBURGH MILLS CIR,TARENTUM,PA,15084,TARENTUM,,,-79.7978374839049,40.572955787166,724-274-4495,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,GALLERIA @ PITTSBURGH MILLS,FRAZER
1018173,32665,HOMETOWN MAIL CENTER,461 COCHRAN RD,PITTSBURGH,PA,15228,MT LEBANON,,,-80.0521829804959,40.3831095365782,(412) 343-8500,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1018174,32667,ROSS DRESS FOR LESS,7219 MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.013261654569,40.5382632615963,412-877-9795,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ross
1018175,32668,SHERWIN WILLIAMS,3479 BABCOCK BLVD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0282474950459,40.5426361188599,(412) 366-6010,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Ross
1018176,32669,LEARNING EXPRESS,4100 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7688114553198,40.4372722796877,412-229-8624,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,MIRACLE MILE SHOPPING CENTER,Monroeville
1018177,32670,CELL PHONES AND MORE,526 N STATE ST,CLAIRTON,PA,15025,CLAIRTON,,,-79.8899799716629,40.3091300515624,412-945-3047,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Clairton
1018178,32671,HANES GEO COMPONENTS,5401 PROGRESS BLVD,BETHEL PARK,PA,15102,BETHEL PARK,,,-80.0415946285028,40.3233863265602,(412) 833-7100,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1018179,32672,ROBERT CURRENS JEWELERS,510 ALLEGHENY RIVER BLVD,OAKMONT,PA,15139,OAKMONT,,,-79.842550110311,40.517926166242,(412) 828-2877,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Oakmont
1018180,32673,PITT OIL SERVICE,2899 GRAND AVE,PITTSBURGH,PA,15225,NEVILLE ISLAND,,,-80.1030433965213,40.5034700568826,(412) 771-6950,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Neville
1018181,32674,ADULT PEDIATRIC SPECIALIST,655 RODI RD STE 203,PITTSBURGH,PA,15235,PENN HILLS,,,-79.8268151052629,40.4465361833665,412-371-0008,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PENN HILLS
1018182,32675,FAST FIX JEWELRY,1000 ROSS PARK MALL DR,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0084717589547,40.5429007992299,(412) 366-8008,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,ROSS PARK MALL,Ross
1018183,32676,MUDDY CUP,569 LINCOLN AVE,PITTSBURGH,PA,15202,BELLEVUE,,,-80.0571033317637,40.4961012360245,(412) 415-3144,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Bellevue
1018184,32677,COFFEE TREE ROASTER,6425 PENN AVE,PITTSBURGH,PA,15206,EAST LIBERTY,,East Liberty,-79.9170011965218,40.4573656113005,412-362-0966,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1018185,32678,NEIGHBOR CARE,501 PARKWAY VIEW DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1306842383208,40.4321260548803,412-490-0319,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Robinson
1018186,32679,SINCERELY YOGURT,5375 WILLIAM FLYNN HWY,GIBSONIA,PA,15044,GIBSONIA,,,-79.9465038071625,40.6196368313299,724-444-7777,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Richland
1018187,32680,FOOT LOCKER,200 MALL CIRCLE DR,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7960330784525,40.4292719576588,(412) 373-1561,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,MONROEVILLE MALL,Monroeville
1018188,32681,ASPINWALL BORO,217 COMMERCIAL AVE,PITTSBURGH,PA,15215,ASPINWALL,,,-79.9043578700728,40.4904115255682,(412) 781-0293,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Aspinwall
1018189,32682,JOS A BANK,200 MALL CIRCLE DR,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7960330784525,40.4292719576588,(412) 373-2712,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,MONROEVILLE MALL,Monroeville
1018190,32683,JC PENNEY,600 MALL CIRCLE DR,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7957246844139,40.4281393895756,(412) 373-2620,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,MONROEVILLE MALL,Monroeville
1018191,32684,JIMMY JAZZ,200 MALL CIRCLE DR,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7960330784525,40.4292719576588,(412) 372-1001,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,MONROEVILLE MALL,Monroeville
1018192,32685,GREENFIELD JEWELERS,4233 MURRAY AVE,PITTSBURGH,PA,15217,SQUIRREL HILL,,Squirrel Hill North,-79.9286497814523,40.4222458907007,(412) 904-3589,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1018193,32687,FIVE STAR COINS,535 CLAIRTON RD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9442982543145,40.3331261198339,412-532-0086,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PLEASANT HILLS
1018194,32688,LUPPINO BROS,660 WASHINGTON RD,PITTSBURGH,PA,15228,MT LEBANON,,,-80.0446769650381,40.3809312145469,412-207-2007,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Mt. Lebanon
